"HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common name","Female_maturity","Male_maturity","Gestation","Weaning","Litter_size","Litters_pa","Interbirth_interval","Birth_weight","Weaning_weight","Adult_weight","Growth_rate","Maximum_longevity","Source","Specimen_origin","Sample_size","Data_quality","IMR","MRDT","Metabolic_rate","Body_mass","Temperature","References"
1014,"Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Meliphaga","lewinii","Lewins honeyeater										34.4		15.9	1305	wild	large	acceptable						1305,1308
01015	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Meliphaga	notata	Yellow-spotted honeyeater										26.325		11.2	1305	wild	medium	acceptable						1305,1308
01016	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	affinis	Black-headed honeyeater										15		8.7	1305	wild	medium	acceptable						1305,1308
01017	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	albogularis	White-throated honeyeater										10.9		10.5	1305	wild	medium	acceptable						1305,1308
01018	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	brevirostris	Brown-headed honeyeater										12.825		12.2	1305	wild	large	acceptable						1305,1308
01019	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	gularis	Black-chinned honeyeater										19.5		10	1305	wild	small	acceptable						1305,1308
01020	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	lunatus	White-naped honeyeater										13.85		12.3	1305	wild	large	acceptable						1305,1308
01021	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melithreptus	validirostris	Strong-billed honeyeater										24.85		5.4	1305	wild	medium	questionable						1305,1308
01022	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	erythrocephala	Red-headed myzomela										7.75		7.1	1305	wild	medium	acceptable						1305,1308
01023	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	obscura	Dusky myzomela										12.25		12	1305	wild	medium	acceptable						1305,1308
01024	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	sanguinolenta	Scarlet myzomela										8.1		10	1305	wild	medium	acceptable						1305,1308
01025	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon	argenticeps	Silver-crowned friarbird										78.05				unknown	tiny	low						1305,1308
01026	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon	buceroides	Helmeted friarbird										101				unknown	tiny	low						1305,1308
01027	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon	citreogularis	Little friarbird										62.25		10.6	1305	wild	small	acceptable						1305,1308
01028	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon	corniculatus	Noisy friarbird										103.375		9.8	1305	wild	medium	acceptable						1305,1308
01029	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Phylidonyris	niger	White-cheeked honeyeater										18		11.6	1305	wild	large	acceptable						1305,1308
01030	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Phylidonyris	novaehollandiae	New holland honeyeater										18.5		22.9	1305	wild	large	acceptable						1305,1308
01031	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Phylidonyris	pyrrhopterus	Crescent honeyeater										15.525		9.9	1305	wild	large	acceptable						1305,1308
01032	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Plectorhyncha	lanceolata	Striped honeyeater										39.75		4.4	1305	wild	small	acceptable						1305,1308
01033	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Xanthotis	flaviventer	Tawny-breasted honeyeater										37.625		9	1305	wild	small	acceptable						1305,1308
01034	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Xanthotis	macleayanus	Macleays honeyeater",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.425,NA,8,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1035,"Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","novaehollandiae","Superb lyrebird",NA,NA,NA,NA,NA,NA,NA,NA,NA,979.95,NA,17.9,"1305","wild","medium","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1036,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Dumetella","carolinensis","Gray catbird",365,365,13,NA,4,2,NA,NA,NA,34.5,NA,17.9,"427","wild","large","acceptable",NA,NA,NA,NA,NA,"427,437,444,445"
1037,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Margarops","fuscatus","Pearly-eyed thrasher",NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6,NA,17,"1369","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,820,1369"
1038,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos","Northern mockingbird",365,365,12,NA,4,NA,NA,3.5,NA,53,0.452,20,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1,444,445,732"
1039,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","bendirei","Bendires thrasher					3	2				62.2		9.5	427	wild	tiny	acceptable						427,445
01040	Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	crissale	Crissal thrasher	274	274	14		2.5	2				62.7		4.8	427	wild	small	acceptable						427,444,445
01041	Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	curvirostre	Curve-billed thrasher	365	365	13		3	2		5.5		80.65	0.414	10.8	578	wild	small	acceptable						444,445,578,732,818
01042	Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	lecontei	Le contes thrasher",312,312,16,NA,3,1.5,NA,3.99,NA,61.82,NA,5.7,"578","wild","medium","acceptable",NA,NA,NA,NA,NA,"444,445,578"
1043,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","longirostre","Long-billed thrasher",NA,NA,14,NA,4,2,NA,4.2,NA,67.65,0.443,7.8,"427","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,444,445,732"
1044,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","redivivum","California thrasher",228,228,14,NA,3,2,NA,NA,NA,84.4,NA,6.9,"578","wild","medium","acceptable",NA,NA,NA,NA,NA,"444,445,578"
1045,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","rufum","Brown thrasher",274,274,13,NA,4,4,NA,5.6,NA,67,NA,12.8,"578","wild","medium","acceptable",NA,NA,NA,NA,NA,"61,444,445,578"
1046,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Arses","kaupi","Pied monarch",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,4,"1305","wild","tiny","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1047,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Chasiempis","sandwichensis","Elepaio",365,365,NA,NA,2,NA,NA,NA,NA,15,NA,17.8,"427","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,445"
1048,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","cyanoleuca","Magpielark",363,NA,NA,NA,NA,NA,NA,NA,NA,79.9,NA,12.1,"1305","wild","medium","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1049,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Monarcha","melanopsis","Black-faced monarch",NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,5.2,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1050,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Myiagra","alecto","Shining flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,5.2,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1051,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Myiagra","rubecula","Leaden flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,NA,6.2,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1052,"Animalia","Chordata","Aves","Passeriformes","Monarchidae","Myiagra","ruficollis","Broad-billed flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.225,NA,8.6,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1053,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","cervinus","Red-throated pipit",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,4.5,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,820"
1054,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","petrosus","Rock pipit",365,365,NA,NA,NA,NA,NA,NA,NA,22.4,NA,10.9,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,820"
1055,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","pratensis","Meadow pipit",365,365,NA,NA,NA,NA,NA,NA,NA,18.4,NA,13.1,"0450","wild","large","acceptable",NA,NA,0.3,18.9,NA,"450,510,729,820"
1056,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","rubescens","American pipit",365,365,14,NA,5,1,NA,1.85,NA,20.8,NA,5.1,"578","wild","tiny","acceptable",NA,NA,NA,NA,NA,"445,578,820,977"
1057,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","spinoletta","Water pipit",363,NA,14,NA,4,NA,NA,NA,NA,21.2,0.518,8.8,"444","wild","medium","acceptable",NA,NA,NA,NA,NA,"444,732,1143,1308"
1058,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","trivialis","Tree pipit",365,365,NA,NA,NA,NA,NA,NA,NA,23.4,NA,8.8,"450","wild","medium","acceptable",NA,NA,0.339,19.7,NA,"450,510,729,820"
1059,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","alba","White wagtail",365,365,13,NA,5,1,NA,NA,NA,24.1,NA,13.7,"450","wild","medium","acceptable",NA,NA,0.3,18,NA,"445,450,510,729,820"
1060,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","cinerea","Grey wagtail",365,365,NA,NA,NA,NA,NA,NA,NA,17.2,0.604,8,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,732,820"
1061,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","flava","Yellow wagtail",365,365,11,NA,5,1,NA,1.5,NA,17.7,NA,8.8,"450","wild","medium","acceptable",NA,NA,0.257,14.7,NA,"444,445,450,510,729,820"
1062,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Copsychus","malabaricus","White-rumped shama",NA,NA,14,NA,NA,2,NA,2.67,NA,29.35,NA,7,"445","wild","medium","acceptable",NA,NA,NA,NA,NA,"445"
1063,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","rubecula","European robin",365,365,NA,NA,NA,NA,NA,NA,NA,17.3,0.429,19.3,"450","wild","large","acceptable",0.02,1.6,0.281,17.6,NA,"2,61,436,450,510,729,732"
1064,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erythropygia","galactotes","Rufous-tailed scrub-robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,NA,7,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,820"
1065,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Ficedula","albicollis","Collared flycatcher",365,365,NA,NA,NA,NA,NA,NA,NA,12.7,NA,9.8,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,719,720,721,722,729,764,820,1143,1150"
1066,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Ficedula","hypoleuca","European pied flycatcher",365,365,NA,NA,NA,NA,NA,NA,NA,13.9,0.508,15,"729","wild","large","acceptable",NA,NA,0.232,11.7,NA,"510,729,732,820,1143"
1067,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Luscinia","luscinia","Thrush nightingale",365,365,NA,NA,NA,NA,NA,NA,NA,23.8,NA,8.9,"729","wild","medium","acceptable",NA,NA,NA,NA,NA,"729,820"
1068,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Luscinia","megarhynchos","Common nightingale",365,365,NA,NA,NA,NA,NA,NA,NA,19.7,NA,10.9,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,820"
1069,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Luscinia","svecica","Bluethroat",365,365,13,NA,6,1,NA,NA,NA,17.3,NA,11.4,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"445,450,729,820"
1070,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Muscicapa","striata","Spotted flycatcher",365,365,NA,NA,NA,NA,NA,NA,NA,15.9,NA,11.8,"575","captivity","tiny","acceptable",NA,NA,0.2476,14.4,NA,"510,575,729,820"
1071,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Oenanthe","hispanica","Black-eared wheatear",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,4.9,"450","wild","medium","questionable",NA,NA,NA,NA,NA,"450,820"
1072,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Oenanthe","oenanthe","Northern wheatear",365,365,14,NA,NA,NA,NA,2.8,NA,25,0.48,10.1,"450","unknown","medium","acceptable",NA,NA,NA,NA,NA,"444,445,450,729,732"
1073,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Phoenicurus","ochruros","Black redstart",365,365,NA,NA,NA,NA,NA,NA,NA,16.5,NA,10.2,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,820"
1074,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Phoenicurus","phoenicurus","Common redstart",365,365,NA,NA,NA,NA,NA,NA,NA,14.6,NA,10.2,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,820"
1075,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Saxicola","rubetra","Whinchat",365,365,NA,NA,NA,NA,NA,NA,NA,16.6,0.433,6.9,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,732,820"
1076,"Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Saxicola","torquatus","Common stonechat and stonechat",365,365,NA,NA,NA,NA,NA,NA,NA,10.3,0.543,8.8,"450","wild","medium","acceptable",NA,NA,NA,NA,NA,"450,729,732,820"
1077,"Animalia","Chordata","Aves","Passeriformes","Nectariniidae","Cinnyris","asiaticus","Purple sunbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,22,"575","captivity","small","acceptable",NA,NA,NA,NA,NA,"575,820"
1078,"Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","chrysoptera","Varied sittella",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,6.9,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1079,"Animalia","Chordata","Aves","Passeriformes","Nesospingidae","Nesospingus","speculiferus","Puerto Rican tanager",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,NA,4,"427","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,820"
1080,"Animalia","Chordata","Aves","Passeriformes","Oreoicidae","Oreoica","gutturalis","Crested bellbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.125,NA,5,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1081,"Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","chinensis","Black-naped oriole",NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6,NA,29,"Sarah Shannon, pers. comm.","captivity","medium","acceptable",NA,NA,NA,NA,NA,"820"
1082,"Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","oriolus","Eurasian golden-oriole",365,365,NA,NA,NA,NA,NA,NA,NA,79,NA,14.8,"729","wild","medium","acceptable",NA,NA,NA,NA,NA,"729,820"
1083,"Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","sagittatus","Olive-backed oriole",NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6,NA,7.1,"1305","wild","medium","questionable",NA,NA,NA,NA,NA,"1305,1308"
1084,"Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","xanthornus","Black-hooded oriole",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,NA,15.5,"575","captivity","tiny","acceptable",NA,NA,NA,NA,NA,"575,820"
1085,"Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","viridis","Green figbird (hang-nest)",NA,NA,NA,NA,NA,NA,NA,NA,NA,121.5,NA,18,"575","captivity","medium","acceptable",NA,NA,NA,NA,NA,"575,820"
1086,"Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","spaldingii","Chowchilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1,NA,16.5,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1087,"Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","temminckii","Australian logrunner",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.15,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"1305,1308"
1088,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","boweri","Bowers shrikethrush										43.8				unknown	small	low						1305,1308
01089	Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Colluricincla	harmonica	Grey shrikethrush										67.625		14.8	1305	wild	large	acceptable						1305,1308
01090	Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Colluricincla	megarhyncha	Little shrikethrush										34.05		19.3	1305	wild	medium	acceptable						1305,1308
01091	Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Falcunculus	frontatus	Crested shriketit										28.1		11.9	1305	wild	medium	acceptable						1305,1308
01092	Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	inornata	Gilberts whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.75,NA,11,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1093,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","lanioides","White-breasted whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,NA,15.7,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1094,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","melanura","Mangrove golden whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3875,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"1305,1308"
1095,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","olivacea","Olive whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2,NA,7.8,"1305","wild","medium","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1096,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","pectoralis","Australian golden whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,18,"1305","wild","large","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1097,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","rufiventris","Rufous whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.125,NA,15.2,"1305","wild","large","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1098,"Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","simplex","Grey whistler",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,9.7,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1099,"Animalia","Chordata","Aves","Passeriformes","Panuridae","Panurus","biarmicus","Bearded parrotbill",365,365,NA,NA,NA,NA,NA,NA,NA,13.8,NA,7.1,"553","wild","medium","acceptable",NA,NA,NA,NA,NA,"553,729,820"
1100,"Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Paradisaea","apoda","Greater bird-of-paradise",NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,12.1,"575","captivity","medium","acceptable",NA,NA,NA,NA,NA,"575,820"
1101,"Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Ptiloris","magnificus","Magnificent riflebird",NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,12,"1305","wild","small","acceptable",NA,NA,NA,NA,NA,"1305,1308"
1102,"Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Ptiloris","victoriae","Victorias riflebird										86.5		8.9	1305	wild	small	acceptable						1305,1308
01103	Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Pardalotus	punctatus	Spotted pardalote										8.875		4	1305	wild	medium	acceptable						1305,1308
01104	Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Pardalotus	quadragintus	Forty-spotted pardalote										10.7		3.5	1305	wild	small	acceptable						1305,1308
01105	Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Pardalotus	striatus	Striated pardalote										11.775		6	1305	wild	medium	acceptable						1305,1308
01106	Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	bicolor	Tufted titmouse	365	365	13		6	1				21		13.3	579	wild	medium	acceptable						444,445,579,818
01107	Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	inornatus	Plain titmouse, or Oak titmouse	365	365	15		6	1				15.9		9	427	wild	medium	acceptable						427,444,445
01108	Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	wollweberi	Bridled titmouse	365	365	13		6	1				10.4		6.6	579	wild	medium	acceptable						445,579
01109	Animalia	Chordata	Aves	Passeriformes	Paridae	Cyanistes	caeruleus	Blue tit	365	365								10.3	0.402	14.6	450	wild	medium	acceptable						450,729,732,820
01110	Animalia	Chordata	Aves	Passeriformes	Paridae	Lophophanes	cristatus	Crested tit	365	365								11.1		11.6	450	wild	medium	acceptable						450,729,820
01111	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	major	Great tit	365	365								17.9	0.392	15.4	450	wild	large	acceptable						61,450,729,732,1143,1150
01112	Animalia	Chordata	Aves	Passeriformes	Paridae	Periparus	ater	Coal tit	365	365								9.2	0.36	9.5	729	wild	medium	acceptable						729,732,820
01113	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	atricapillus	Black-capped chickadee	180	180	12		7	1		1		10.4	0.48	12.4	579	wild	large	acceptable			0.252	10.3		435,437,444,445,579,732
01114	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	carolinensis	Carolina chickadee	365	365	13		6	1				10.25		10.9	579	wild	medium	acceptable						61,444,445,579
01115	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	cinctus	Siberian tit, or Gray-headed chickadee	365	365	15		8	1		1		12.5		9	450	wild	medium	acceptable						444,445,450
01116	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	gambeli	Mountain chickadee	365	365	14		7	1.5		1		11.5		10.1	579	wild	small	acceptable						444,445,579
01117	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	hudsonicus	Boreal chickadee	365	365	15		6	1				10		7	427	wild	tiny	acceptable						427,444,445
01118	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	montanus	Willow tit	364									11.1	0.406	11.3	450	wild	medium	acceptable						450,732,820,1308
01119	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	palustris	Marsh tit	365	365								11.2	0.352	13.2	0450	wild	large	acceptable						450,729,732,820
01120	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	rufescens	Chestnut-backed chickadee	365	365	13		6.5	1				9.8		9.5	427	wild	small	acceptable						427,445
01121	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	sclateri	Mexican chickadee	365	365			6	1				11		10.1	427	wild	tiny	acceptable						427,444,445,818
01122	Animalia	Chordata	Aves	Passeriformes	Parulidae	Cardellina	canadensis	Canada warbler	365	365	12		4	1				10		8	577	wild	medium	acceptable						444,445,577
01123	Animalia	Chordata	Aves	Passeriformes	Parulidae	Cardellina	pusilla	Wilsons warbler",365,365,10,NA,5,1,NA,NA,NA,7,NA,8.9,"427","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,444,445"
1124,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","rubrifrons","Red-faced warbler",365,365,13,NA,4,1,NA,NA,NA,9.8,NA,3,"1","wild","medium","acceptable",NA,NA,NA,NA,NA,"1,445"
1125,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","formosa","Kentucky warbler",364,NA,12,NA,4,1,NA,3,NA,14,NA,6.9,"427","wild","medium","acceptable",NA,NA,NA,NA,NA,"427,444,445,1308"
1126,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","philadelphia","Mourning warbler",363,NA,12,NA,4,NA,NA,NA,NA,10,NA,7.9,"578","wild","medium","acceptable",NA,NA,NA,NA,NA,"444,578,1308"
1127,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","tolmiei","Macgillivrays warbler	363									10.4		9	0427	wild	medium	acceptable						427,820,1308
01128	Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis	trichas	Common yellowthroat	365	365	12		4	1.5		1.74		9.5	0.6	11.5	427	wild	medium	acceptable			0.17622	10.6		425,427,444,445,732,820
01129	Animalia	Chordata	Aves	Passeriformes	Parulidae	Helmitheros	vermivorum	Worm-eating warbler	365	365	13		5	1				12.5		8.1	427	wild	small	acceptable						427,444,445,818
01130	Animalia	Chordata	Aves	Passeriformes	Parulidae	Icteria	virens	Yellow-breasted chat	365	365	11		5	1				26		8.9	578	wild	small	acceptable						444,445,578
01131	Animalia	Chordata	Aves	Passeriformes	Parulidae	Leiothlypis	celata	Orange-crowned warbler	365	365	12		4	1		1.5		9.2		8.6	427	wild	small	acceptable			0.151745	9.3		425,427,444,445,820,977
01132	Animalia	Chordata	Aves	Passeriformes	Parulidae	Leiothlypis	luciae	Lucys warbler",NA,NA,11,NA,4.5,2,NA,NA,NA,6.6,NA,5.8,"577","wild","medium","acceptable",NA,NA,NA,NA,NA,"444,445,577"
1133,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","peregrina","Tennessee warbler",365,365,11,NA,6,1,NA,1.34,NA,8.5,NA,6.4,"578","wild","small","acceptable",NA,NA,NA,NA,NA,"444,445,578,977"
1134,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","ruficapilla","Nashville warbler",365,365,11,NA,4,1,NA,1.25,NA,7.5,NA,10.2,"427","wild","small","acceptable",NA,NA,NA,NA,NA,"427,444,445,977"
1135,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","virginiae","Virginias warbler										8.2		6.2	0427	wild	medium	acceptable						427,820
01136	Animalia	Chordata	Aves	Passeriformes	Parulidae	Limnothlypis	swainsonii	Swainsons warbler",365,365,14,NA,3,1,NA,NA,NA,13.5,NA,9.9,"427","wild","large","acceptable",NA,NA,NA,NA,NA,"427,444,445"
